1198.83	1102.13
1184.39	1435.15
1170.29	1676.42
1156.52	1790.92
1143.07	1789.77
1129.93	1681.67
1117.09	1457.34
1104.54	1116.41
1092.27	688.95
1080.26	232.04
1068.52	227.92
1057.03	570.13
1045.79	794.01
1034.78	950.67
1024.00	1208.56
1013.44	1656.16
1003.10	2187.96
992.97	2689.23
983.04	3130.49
973.31	3504.85
963.76	3770.03
954.41	3889.22
945.23	3894.12
936.23	3864.38
927.40	3840.12
918.73	3798.74
910.22	3717.13
901.87	3608.89
893.67	3509.82
885.62	3458.88
877.71	3482.88
869.95	3566.21
862.32	3652.41
854.82	3705.31
847.45	3746.92
840.21	3811.18
833.08	3874.29
826.08	3870.15
819.20	3773.38
812.43	3619.37
805.77	3429.94
799.22	3169.81
792.77	2809.45
786.43	2392.96
780.19	2011.33
774.05	1732.97
768.00	1578.25
762.05	1527.14
756.18	1529.31
750.41	1528.63
744.73	1493.52
739.13	1431.13
733.61	1396.44
728.18	1452.37
722.82	1574.74
717.55	1669.10
712.35	1681.10
707.22	1694.57
702.17	1831.42
697.19	1962.17
692.28	1850.71
687.44	1460.97
682.67	1007.06
677.96	718.59
673.32	495.28
668.73	248.36
664.22	255.31
659.76	422.34
655.36	564.94
651.02	660.27
646.74	641.73
642.51	454.35
638.34	177.37
634.22	202.54
630.15	320.74
626.14	355.00
622.18	450.47
618.26	629.03
614.40	785.46
610.58	878.71
606.81	929.24
603.09	961.40
599.41	1006.23
595.78	1061.07
592.19	1104.94
588.65	1161.40
585.14	1248.21
581.68	1325.49
578.26	1346.00
574.88	1326.74
571.53	1327.18
568.23	1370.01
564.97	1425.77
561.74	1470.34
558.55	1525.47
555.39	1617.57
552.27	1726.28
549.18	1827.93
546.13	1947.26
543.12	2111.89
540.13	2295.30
537.18	2458.28
534.26	2608.40
531.37	2784.28
528.52	3003.39
525.69	3249.95
522.89	3510.95
520.13	3789.82
517.39	4072.49
514.68	4322.64
512.00	4528.03
509.35	4727.88
506.72	4985.32
504.12	5331.61
501.55	5741.63
499.01	6179.41
496.48	6678.63
493.99	7389.55
491.52	8551.01
489.07	10386.61
486.65	12976.43
484.26	16203.83
481.88	19858.71
479.53	23860.67
477.20	28416.03
474.90	33891.04
472.62	40392.39
470.35	47392.36
468.11	53769.48
465.90	58243.17
463.70	59889.98
461.52	58459.68
459.36	54383.48
457.23	48541.99
455.11	41942.84
453.01	35427.22
450.94	29481.37
448.88	24219.73
446.84	19535.70
444.81	15298.13
442.81	11471.28
440.83	8123.68
438.86	5361.02
436.91	3263.09
434.97	1902.18
433.06	1400.40
431.16	1553.15
429.28	1850.02
427.41	2077.82
425.56	2178.50
423.72	2145.14
421.91	2011.97
420.10	1821.39
418.31	1600.72
416.54	1386.04
414.78	1244.37
413.04	1249.12
411.31	1427.91
409.60	1730.68
407.90	2048.76
406.21	2276.24
404.54	2363.90
402.89	2319.14
401.24	2163.63
399.61	1914.74
397.99	1614.55
396.39	1346.09
394.80	1183.84
393.22	1125.37
391.65	1113.24
390.10	1107.33
388.55	1096.24
387.02	1070.20
385.51	1025.83
384.00	983.49
382.51	970.49
381.02	995.92
379.55	1037.31
378.09	1052.25
376.64	1016.08
375.21	931.32
373.78	794.37
372.36	586.20
370.96	309.30
369.56	 55.33
368.18	289.78
366.81	501.75
365.44	650.46
364.09	753.51
362.75	813.61
361.41	818.83
360.09	766.52
358.77	678.59
357.47	596.07
356.17	552.27
354.89	562.75
353.61	634.83
352.34	757.64
351.09	913.04
349.84	1098.05
348.60	1310.28
347.36	1520.13
346.14	1674.29
344.93	1724.92
343.72	1665.26
342.52	1547.10
341.33	1445.90
340.15	1393.93
338.98	1368.56
337.81	1348.37
336.66	1355.22
335.51	1437.35
334.37	1615.84
333.23	1871.07
332.11	2170.64
330.99	2477.67
329.88	2746.70
328.78	2928.75
327.68	2978.44
326.59	2864.68
325.51	2594.73
324.44	2229.85
323.37	1854.05
322.31	1510.48
321.25	1176.70
320.21	813.06
319.17	430.40
318.14	229.65
317.11	568.63
316.09	1044.98
315.08	1530.48
314.07	1948.98
313.07	2272.47
312.08	2519.90
311.09	2686.24
310.11	2720.99
309.13	2600.46
308.16	2380.98
307.20	2159.51
306.24	1975.90
305.29	1791.02
304.35	1581.50
303.41	1389.71
302.47	1266.29
301.55	1207.21
300.62	1176.20
