Path difference [nm]	Intensity [a.u.]
26304	47.2067
26352	60.6533
26400	64.54
26448	66.7933
26496	66.09
26544	60.77
26592	56.42
26640	47.7533
26688	37.24
26736	28.2567
26784	27.25
26832	29.4433
26880	37.5033
26928	47.5
26976	48.2733
27024	55.5567
27072	66.3533
27120	66.4867
27168	65.21
27216	59.6533
27264	52.0233
27312	39.58
27360	35.49
27408	29.7867
27456	27.31
27504	30.22
27552	34.73
27600	45.2533
27648	58.2167
27696	62.6867
27744	65.26
27792	68.0433
27840	62.49
27888	51.2533
27936	43.6967
27984	35.62
28032	29.4833
28080	26.1633
28128	28.04
28176	34.23
28224	46.1867
28272	57.26
28320	62.5933
28368	66.0767
28416	64.8967
28464	61.78
28512	52.2433
28560	46.7367
28608	32.4767
28656	26.6467
28704	26.5
28752	27.0433
28800	35.4433
28848	46.35
28896	54.3867
28944	60.5767
28992	66.19
29040	66.1033
29088	62.3367
29136	59.9733
29184	51.04
29232	34.2833
29280	31.47
29328	27.01
29376	26.93
29424	33.7067
29472	39.8667
29520	46.5767
29568	58.6667
29616	65.9233
29664	68.2133
29712	67.9767
29760	59.99
29808	46.33
29856	40.82
29904	34.6633
29952	27.0633
30000	26.52
30048	28.1467
30096	31.05
30144	41.1133
30192	54.08
30240	62.2033
30288	66.5867
30336	66.47
30384	65.7433
30432	59.3933
30480	53.4733
30528	41.62
30576	30.3533
30624	26.7533
30672	27.66
30720	32.0567
30768	40.3867
30816	44.4367
30864	50.6333
30912	63.16
30960	67.8367
31008	66.1367
31056	61.7633
31104	58.4133
31152	46.4233
31200	39.0767
31248	34.7767
31296	27.17
31344	29.9833
31392	36.37
31440	40.3133
31488	52.07
31536	59.49
31584	61.07
31632	64.5667
31680	67.04
31728	58.1733
31776	52.9233
31824	43.3867
31872	33.4167
31920	26.8733
31968	26.1267
32016	26.4367
32064	32.7767
32112	43.73
32160	58.5067
32208	63.7967
32256	66.3333
32304	67.2533
32352	66.2867
32400	61.12
32448	51.3367
32496	36.1167
32544	30.41
32592	28.6367
32640	25.8933
32688	30.72
32736	34.14
32784	42.9267
32832	58.5233
32880	64.6733
32928	66.7133
32976	66.3467
33024	65.0033
33072	56.9467
33120	48.1
33168	35.6233
33216	27.9333
33264	28.3333
33312	28.31
33360	30.1967
33408	39.33
33456	53.06
33504	60.3533
33552	63.4467
33600	66.0733
33648	64.34
33696	60.43
33744	48.9
33792	35.9367
33840	29.7167
33888	28.6967
33936	28.1933
33984	29.51
34032	35.7267
34080	46.5167
34128	57.0867
34176	64.1933
34224	65.4133
34272	65.5833
34320	64.3867
34368	57.52
34416	43.03
34464	35.26
34512	37.41
34560	29.8133
34608	27.6067
34656	30.1167
34704	43.2967
34752	54.02
34800	61.4733
34848	60.46
34896	64.0067
34944	66.12
34992	58.21
35040	50.3133
35088	41.4533
35136	42.77
35184	30.82
35232	29.7133
