1198.83	1536.77
1170.29	1676.27
1143.07	1802.24
1117.09	1896.86
1092.27	1928.65
1068.52	1980.29
1045.79	2094.48
1024.00	2197.38
1003.10	2242.90
983.04	2224.46
963.76	2224.67
945.23	2216.53
927.40	2067.25
910.22	1848.07
893.67	1661.74
877.71	1461.32
862.32	1283.14
847.45	1182.19
833.08	1029.88
819.20	808.14
805.77	637.68
792.77	483.46
780.19	426.65
768.00	898.29
756.18	1388.40
744.73	2022.82
733.61	2936.46
722.82	3874.73
712.35	4919.47
702.17	6297.09
692.28	8009.25
682.67	9933.22
673.32	11946.94
664.22	14229.70
655.36	16883.00
646.74	19366.53
638.34	21368.99
630.15	23104.42
622.18	24688.40
614.40	26105.56
606.81	27253.56
599.41	28071.73
592.19	28506.43
585.14	28384.16
578.26	27697.26
571.53	26674.13
564.97	25466.86
558.55	24069.02
552.27	22353.79
546.13	20417.19
540.13	18418.55
534.26	16233.85
528.52	13927.06
522.89	11567.80
517.39	9144.85
512.00	6863.59
506.72	4874.89
501.55	3264.62
496.48	2242.12
491.52	1801.83
486.65	1618.09
481.88	1558.60
477.20	1759.65
472.62	2313.44
468.11	3138.44
463.70	4538.71
459.36	6562.62
455.11	8102.55
450.94	8160.99
446.84	6935.66
442.81	5378.35
438.86	3992.27
434.97	2747.34
431.16	1735.06
427.41	1010.73
423.72	644.68
420.10	687.15
416.54	813.88
413.04	809.97
409.60	733.06
406.21	670.36
402.89	603.15
399.61	601.43
396.39	696.82
393.22	808.88
390.10	915.06
387.02	992.15
384.00	1004.43
381.02	1008.85
378.09	1130.93
375.21	1321.45
372.36	1441.80
369.56	1505.75
366.81	1520.53
364.09	1420.12
361.41	1265.22
358.77	1160.50
356.17	1084.97
353.61	989.97
351.09	892.65
348.60	845.60
346.14	875.67
343.72	941.95
341.33	931.09
338.98	956.61
336.66	1176.48
334.37	1416.52
332.11	1531.42
329.88	1547.03
327.68	1451.91
325.51	1357.68
323.37	1385.79
321.25	1380.28
319.17	1304.83
317.11	1291.54
315.08	1316.98
313.07	1294.18
311.09	1231.03
309.13	1218.48
307.20	1287.15
305.29	1333.90
303.41	1281.53
301.55	1251.54
