1198.83	1012.94
1184.39	875.40
1170.29	2210.32
1156.52	3055.32
1143.07	2792.43
1129.93	1991.34
1117.09	924.81
1104.54	702.77
1092.27	1566.01
1080.26	1739.30
1068.52	1476.84
1057.03	1331.39
1045.79	1145.15
1034.78	881.97
1024.00	1336.44
1013.44	2386.29
1003.10	2855.57
992.97	2178.60
983.04	958.21
973.31	414.69
963.76	 54.35
954.41	1183.83
945.23	2082.70
936.23	1633.96
927.40	653.98
918.73	1714.10
910.22	2091.35
901.87	2078.73
893.67	1951.32
885.62	1743.12
877.71	1616.96
869.95	1312.75
862.32	934.29
854.82	809.97
847.45	914.55
840.21	996.80
833.08	1114.11
826.08	1303.11
819.20	1442.02
812.43	1311.82
805.77	818.38
799.22	212.95
792.77	672.81
786.43	637.61
780.19	623.06
774.05	1191.24
768.00	1784.28
762.05	2432.37
756.18	2205.59
750.41	1394.03
744.73	1473.64
739.13	2141.85
733.61	2701.71
728.18	3034.68
722.82	3054.18
717.55	2864.09
712.35	3150.05
707.22	3940.45
702.17	4580.68
697.19	4867.19
692.28	5089.57
687.44	5387.81
682.67	5662.44
677.96	5989.36
673.32	6566.93
668.73	7345.40
664.22	7836.85
659.76	7706.21
655.36	7449.49
651.02	7878.52
646.74	8865.58
642.51	9861.24
638.34	10722.97
634.22	11256.31
630.15	11183.07
626.14	11120.83
622.18	12188.42
618.26	13679.10
614.40	14243.36
610.58	14082.02
606.81	13668.18
603.09	12722.49
599.41	11564.53
595.78	10524.66
592.19	9109.73
588.65	7722.06
585.14	7705.07
581.68	8295.84
578.26	8177.62
574.88	7995.77
571.53	8299.47
568.23	8624.31
564.97	9267.56
561.74	10484.00
558.55	11726.68
555.39	12848.41
552.27	13605.78
549.18	13107.70
546.13	11349.89
543.12	9733.61
540.13	9546.71
537.18	10113.33
534.26	9933.43
531.37	8810.83
528.52	8334.20
525.69	8955.28
522.89	8664.44
520.13	7067.21
517.39	5600.49
514.68	4542.95
512.00	3001.30
509.35	1812.24
506.72	2853.40
504.12	3593.20
501.55	2978.44
499.01	1721.91
496.48	1514.13
493.99	1853.87
491.52	1833.60
489.07	1638.59
486.65	1475.95
484.26	1242.66
481.88	875.26
479.53	953.97
477.20	1225.54
474.90	1041.93
472.62	1442.99
470.35	2257.34
468.11	2369.74
465.90	1858.44
463.70	1566.94
461.52	2181.21
459.36	2811.08
457.23	3227.44
455.11	3709.04
453.01	3974.55
450.94	3800.63
448.88	4183.78
446.84	5172.49
444.81	5607.30
442.81	5962.18
440.83	6195.58
438.86	4890.16
436.91	2420.66
434.97	693.81
433.06	282.45
431.16	1141.69
429.28	1738.82
427.41	1608.60
425.56	1105.89
423.72	595.42
421.91	234.41
420.10	1079.24
418.31	1756.39
416.54	1717.98
414.78	1035.88
413.04	655.97
411.31	941.22
409.60	1140.71
407.90	1389.28
406.21	1193.72
404.54	771.41
402.89	1848.71
401.24	2725.99
399.61	2359.28
397.99	1347.37
396.39	1439.19
394.80	1642.07
393.22	1209.46
391.65	761.37
390.10	1349.57
388.55	1685.79
387.02	1005.16
385.51	473.60
384.00	1355.02
382.51	1144.54
381.02	532.33
379.55	889.89
378.09	1049.69
376.64	1311.61
375.21	1810.93
373.78	2486.03
372.36	3006.49
370.96	2737.93
369.56	1526.87
368.18	274.73
366.81	1714.88
365.44	2220.15
364.09	1539.00
362.75	233.98
361.41	1039.55
360.09	1359.58
358.77	592.37
357.47	964.71
356.17	1922.55
354.89	1780.76
353.61	468.66
352.34	1221.78
351.09	2133.29
349.84	1917.66
348.60	1123.47
347.36	337.89
346.14	869.30
344.93	1108.20
343.72	1187.22
342.52	1340.82
341.33	1515.60
340.15	1894.74
338.98	2175.16
337.81	2525.13
336.66	3109.15
335.51	2654.90
334.37	1109.95
333.23	1856.88
332.11	2545.23
330.99	1893.27
329.88	876.83
328.78	290.11
327.68	236.81
326.59	788.71
325.51	1081.08
324.44	933.55
323.37	317.97
322.31	1077.18
321.25	1850.97
320.21	1534.17
319.17	604.52
318.14	1052.81
317.11	1533.23
316.09	1553.33
315.08	1149.26
314.07	589.16
313.07	533.53
312.08	1050.04
311.09	1344.37
310.11	1021.88
309.13	640.29
308.16	645.12
307.20	897.02
306.24	1217.70
305.29	1881.71
304.35	2663.86
303.41	2687.28
302.47	1714.98
301.55	1418.39
300.62	2071.15
