1198.83	2282.65
1191.56	2635.65
1184.39	3123.98
1177.29	2085.25
1170.29	508.80
1163.36	1858.91
1156.52	1914.00
1149.75	3297.53
1143.07	3112.85
1136.46	910.01
1129.93	3337.97
1123.47	4013.96
1117.09	1992.22
1110.78	486.45
1104.54	2176.46
1098.37	3506.90
1092.27	2637.02
1086.23	1033.00
1080.26	1165.20
1074.36	587.89
1068.52	660.03
1062.75	989.71
1057.03	1781.67
1051.38	2440.27
1045.79	2550.30
1040.25	2208.31
1034.78	2007.43
1029.36	2034.36
1024.00	1406.36
1018.69	2392.18
1013.44	5138.41
1008.25	6079.25
1003.10	3508.58
998.01	1403.03
992.97	3571.64
987.98	3853.00
983.04	1896.15
978.15	3256.78
973.31	5236.40
968.51	4803.42
963.76	3651.45
959.06	3066.63
954.41	3164.41
949.80	3234.82
945.23	2563.43
940.71	1425.16
936.23	2668.75
931.79	4915.49
927.40	4542.76
923.04	2511.37
918.73	1221.41
914.46	4787.16
910.22	8499.49
906.03	7773.48
901.87	3201.18
897.75	1264.24
893.67	3641.21
889.63	4556.78
885.62	3614.79
881.65	1834.08
877.71	2176.26
873.81	2330.12
869.95	3134.29
866.11	2358.06
862.32	2596.83
858.55	4435.93
854.82	5948.43
851.12	4878.28
847.45	2979.03
843.81	2676.70
840.21	2059.22
836.63	6327.60
833.08	12235.57
829.57	11728.23
826.08	6056.06
822.63	2299.91
819.20	2695.32
815.80	2359.77
812.43	1098.43
809.09	1756.05
805.77	5301.25
802.48	7805.28
799.22	6450.93
795.98	4545.42
792.77	5177.93
789.59	4809.87
786.43	1716.51
783.30	2719.32
780.19	5775.20
777.11	7345.25
774.05	5550.95
771.01	4218.66
768.00	6400.02
765.01	8034.71
762.05	5482.69
759.10	7190.73
756.18	9600.11
753.29	8344.55
750.41	8196.40
747.56	12049.52
744.73	16284.49
741.92	14791.51
739.13	7917.94
736.36	5080.01
733.61	11238.30
730.88	16820.73
728.18	16381.71
725.49	11761.78
722.82	6599.53
720.18	10090.05
717.55	20558.17
714.94	21192.47
712.35	6061.02
709.78	12892.99
707.22	21182.35
704.69	24955.29
702.17	31265.55
699.67	23538.20
697.19	15082.61
694.73	17677.03
692.28	23276.92
689.85	15850.55
687.44	25138.37
685.05	55953.44
682.67	38524.13
680.30	30743.71
677.96	47929.15
675.63	42235.87
673.32	38320.48
671.02	16705.64
668.73	68569.22
666.47	115237.91
664.22	74989.01
661.98	359808.56
659.76	500051.61
657.55	309790.59
655.36	298348.77
653.18	378575.31
651.02	274400.82
648.87	153224.51
646.74	93170.77
644.62	59693.47
642.51	32662.07
640.42	35229.32
638.34	81778.99
636.27	93833.49
634.22	54809.35
632.18	14369.65
630.15	7945.73
628.14	26772.13
626.14	24279.40
624.15	12309.39
622.18	15911.99
620.21	13442.09
618.26	19993.73
616.33	19752.17
614.40	22163.88
612.49	30273.18
610.58	22866.56
608.69	14052.15
606.81	6123.14
604.95	7468.65
603.09	10884.83
601.25	3811.25
599.41	3370.80
597.59	1531.22
595.78	9662.11
593.98	15360.78
592.19	14941.95
590.41	12189.68
588.65	11368.06
586.89	9092.28
585.14	3526.06
583.41	1813.68
581.68	2810.89
579.96	1020.94
578.26	7164.03
576.56	14510.57
574.88	14842.36
573.20	12275.63
571.53	12940.43
569.88	13854.98
568.23	10875.89
566.59	8309.95
564.97	10853.69
563.35	10694.79
561.74	6555.13
560.14	3475.39
558.55	2529.31
556.96	2561.08
555.39	3729.27
553.83	6136.25
552.27	8173.28
550.72	9229.39
549.18	10058.76
547.65	10575.10
546.13	9197.00
544.62	6422.55
543.12	4118.43
541.62	3243.43
540.13	2727.33
538.65	306.91
537.18	2912.07
535.72	7428.19
534.26	9709.62
532.81	6779.35
531.37	1878.18
529.94	1757.59
528.52	4052.59
527.10	6245.22
525.69	8094.62
524.29	9108.62
522.89	7067.59
521.51	4087.58
520.13	8674.48
518.75	11464.36
517.39	10311.31
516.03	8060.78
514.68	6368.43
513.34	4633.09
512.00	2308.82
510.67	1044.87
509.35	3174.93
508.03	3478.42
506.72	3199.36
505.42	3853.25
504.12	5177.20
502.83	5872.66
501.55	5495.31
500.27	4783.23
499.01	3991.53
497.74	2861.30
496.48	1920.68
495.23	1277.07
493.99	2353.28
492.75	3404.39
491.52	3292.60
490.29	3641.50
489.07	4051.24
487.86	5486.74
486.65	5063.70
485.45	4601.64
484.26	4229.03
483.07	2433.99
481.88	886.89
480.70	1810.04
479.53	2848.62
478.36	3137.60
477.20	3551.05
476.05	6286.91
474.90	8913.07
473.75	8301.50
472.62	4589.87
471.48	1363.83
470.35	6359.41
469.23	8973.05
468.11	6916.78
467.00	1196.66
465.90	7765.94
464.79	9553.41
463.70	6096.34
462.61	3045.24
461.52	3901.12
460.44	5222.27
459.36	3325.46
458.29	3958.98
457.23	9586.02
456.17	10801.35
455.11	5814.42
454.06	6871.55
453.01	11566.96
451.97	9218.30
450.94	3966.51
449.90	2887.86
448.88	7049.02
447.85	10179.62
446.84	6807.88
445.82	4815.20
444.81	10231.44
443.81	12394.57
442.81	12380.92
441.82	10090.67
440.83	5748.55
439.84	3677.84
438.86	4407.49
437.88	6477.03
436.91	9038.84
435.94	10314.89
434.97	9006.99
434.01	6561.02
433.06	4211.70
432.11	3422.40
431.16	6814.89
430.21	8344.65
429.28	7439.06
428.34	7562.25
427.41	8709.75
426.48	8837.13
425.56	6606.47
424.64	2434.11
423.72	3838.45
422.81	4601.03
421.91	4613.70
421.00	7689.83
420.10	8557.78
419.21	6699.88
418.31	4882.12
417.43	3408.41
416.54	2322.18
415.66	3208.23
414.78	5096.70
413.91	7976.59
413.04	8700.53
412.18	5947.38
411.31	2413.07
410.46	588.52
409.60	3294.98
408.75	5540.56
407.90	4642.02
407.06	4835.53
406.21	8627.77
405.38	9695.77
404.54	7011.73
403.71	4232.04
402.89	4025.63
402.06	1941.08
401.24	2555.57
400.42	3776.62
399.61	3562.64
398.80	4043.48
397.99	3933.14
397.19	2506.85
396.39	2210.31
395.59	2698.82
394.80	3552.00
394.00	1666.49
393.22	1590.41
392.43	1688.31
391.65	621.56
390.87	687.97
390.10	2954.20
389.32	4277.26
388.55	2272.24
387.79	3002.48
387.02	4143.05
386.26	3924.46
385.51	3031.03
384.75	3588.86
384.00	3173.62
383.25	1947.59
382.51	1432.35
381.76	161.37
381.02	2285.09
380.29	5327.92
379.55	7667.36
378.82	6717.83
378.09	3464.89
377.37	5446.15
376.64	4920.06
375.92	1964.72
375.21	2636.23
374.49	1610.03
373.78	898.05
373.07	1416.30
372.36	2504.67
371.66	4157.44
370.96	4374.45
370.26	2604.62
369.56	1469.55
368.87	2720.90
368.18	3971.09
367.49	3764.10
366.81	3030.12
366.12	2541.03
365.44	2320.72
364.76	2290.76
364.09	1642.18
363.42	965.68
362.75	2281.42
362.08	2492.42
361.41	999.94
360.75	2844.05
360.09	2808.47
359.43	803.79
358.77	2112.38
358.12	2256.03
357.47	1304.72
356.82	153.12
356.17	1528.01
355.53	3742.03
354.89	5500.43
354.25	5537.77
353.61	3416.60
352.98	1388.96
352.34	2725.05
351.71	2020.95
351.09	844.27
350.46	2725.13
349.84	2823.47
349.21	2100.00
348.60	2538.53
347.98	3514.68
347.36	4780.94
346.75	5186.35
346.14	3296.96
345.53	1288.11
344.93	1806.99
344.32	3169.53
343.72	4103.75
343.12	4524.91
342.52	5973.29
341.93	6440.62
341.33	4758.21
340.74	2248.46
340.15	1138.86
339.56	1213.28
338.98	2099.10
338.40	1637.82
337.81	590.42
337.23	1807.07
336.66	2188.24
336.08	2635.56
335.51	1770.93
334.94	1095.25
334.37	4418.69
333.80	6183.54
333.23	5236.26
332.67	3007.34
332.11	1291.92
331.55	2070.39
330.99	3000.00
330.43	1957.07
329.88	813.84
329.33	1987.21
328.78	2521.19
328.23	2835.52
327.68	928.29
327.13	2447.17
326.59	3834.81
326.05	1960.65
325.51	899.49
324.97	3191.14
324.44	4556.25
323.90	3461.27
323.37	1279.41
322.84	1772.94
322.31	2636.60
321.78	2602.92
321.25	1612.27
320.73	574.58
320.21	794.52
319.69	2610.19
319.17	4163.67
318.65	3621.18
318.14	1880.24
317.62	875.05
317.11	1484.21
316.60	2509.42
316.09	2346.71
315.58	1606.82
315.08	532.77
314.57	1317.54
314.07	894.20
313.57	1282.86
313.07	1842.26
312.57	1014.73
312.08	3424.91
311.58	2888.86
311.09	463.03
310.60	2705.93
310.11	2920.16
309.62	2807.53
309.13	3567.91
308.65	4242.07
308.16	3390.59
307.68	1626.26
307.20	988.23
306.72	608.87
306.24	1375.21
305.77	1087.15
305.29	1098.57
304.82	2472.73
304.35	3629.62
303.88	4327.06
303.41	3243.99
302.94	994.11
302.47	647.59
302.01	1096.34
301.55	2257.40
301.08	3673.42
300.62	2519.64
