1198.83	1509.20
1170.29	1438.47
1143.07	1411.05
1117.09	1432.58
1092.27	1402.01
1068.52	1264.07
1045.79	1140.41
1024.00	1058.35
1003.10	851.78
983.04	545.07
963.76	287.68
945.23	130.89
927.40	 75.07
910.22	 83.44
893.67	222.40
877.71	346.29
862.32	497.79
847.45	761.50
833.08	1122.62
819.20	1485.86
805.77	1717.31
792.77	1782.98
780.19	1779.85
768.00	1792.90
756.18	1849.49
744.73	1988.20
733.61	2246.80
722.82	2635.99
712.35	3117.18
702.17	3583.75
692.28	3931.21
682.67	4104.65
673.32	4108.32
664.22	4003.37
655.36	3854.56
646.74	3703.86
638.34	3677.15
630.15	4073.94
622.18	5208.57
614.40	7163.93
606.81	9819.46
599.41	13114.20
592.19	17143.00
585.14	22023.97
578.26	27907.69
571.53	34954.58
564.97	43142.75
558.55	52379.79
552.27	62333.13
546.13	71293.13
540.13	75698.46
534.26	71947.87
528.52	59305.06
522.89	41092.79
517.39	22698.95
512.00	8341.28
506.72	1855.39
501.55	5516.90
496.48	6634.51
491.52	6063.71
486.65	4861.33
481.88	3685.77
477.20	2897.46
472.62	2541.28
468.11	2406.35
463.70	2322.48
459.36	2241.60
455.11	2178.88
450.94	2107.03
446.84	1971.63
442.81	1782.48
438.86	1517.58
434.97	1101.22
431.16	565.91
427.41	169.40
423.72	443.70
420.10	633.79
416.54	670.47
413.04	686.89
409.60	772.97
406.21	848.12
402.89	829.93
399.61	713.35
396.39	548.42
393.22	449.65
390.10	554.02
387.02	730.67
384.00	858.37
381.02	950.42
378.09	1010.07
375.21	1012.47
372.36	995.44
369.56	1036.58
366.81	1086.96
364.09	1055.86
361.41	961.47
358.77	928.97
356.17	1044.05
353.61	1238.59
351.09	1438.24
348.60	1607.46
346.14	1674.35
343.72	1632.72
341.33	1552.78
338.98	1416.14
336.66	1120.80
334.37	644.49
332.11	100.82
329.88	496.61
327.68	879.40
325.51	1072.68
323.37	1269.08
321.25	1598.46
319.17	1876.01
317.11	1956.91
315.08	1859.49
313.07	1622.78
311.09	1309.77
309.13	1004.57
307.20	696.58
305.29	657.47
303.41	1320.16
301.55	2248.20
