1198.83	3435.69
1170.29	3887.39
1143.07	3816.45
1117.09	4260.23
1092.27	4279.27
1068.52	1978.28
1045.79	1556.15
1024.00	3725.47
1003.10	4901.36
983.04	6760.22
963.76	6830.55
945.23	7208.28
927.40	6586.23
910.22	5852.63
893.67	3420.31
877.71	2828.95
862.32	6912.64
847.45	8310.98
833.08	8281.91
819.20	6510.46
805.77	7908.36
792.77	3244.90
780.19	3528.72
768.00	14739.64
756.18	19948.19
744.73	24408.14
733.61	24487.31
722.82	18368.47
712.35	14651.90
702.17	13774.80
692.28	15577.03
682.67	17622.48
673.32	20899.16
664.22	20343.32
655.36	16669.46
646.74	14024.02
638.34	11060.16
630.15	11346.08
622.18	13169.43
614.40	11920.17
606.81	11249.72
599.41	6841.48
592.19	10664.16
585.14	12273.79
578.26	7951.58
571.53	6740.83
564.97	7970.90
558.55	5168.43
552.27	5950.96
546.13	7540.61
540.13	6640.83
534.26	4492.24
528.52	3276.52
522.89	3076.79
517.39	2405.68
512.00	1772.39
506.72	2787.91
501.55	2973.76
496.48	2576.42
491.52	2759.92
486.65	2172.61
481.88	2147.69
477.20	1034.85
472.62	1506.06
468.11	2966.62
463.70	2268.67
459.36	2063.99
455.11	1665.73
450.94	2648.60
446.84	2227.32
442.81	897.91
438.86	1885.64
434.97	1827.75
431.16	1136.15
427.41	2411.53
423.72	2278.21
420.10	1973.27
416.54	578.86
413.04	1344.77
409.60	3268.67
406.21	2914.86
402.89	2804.40
399.61	2191.32
396.39	960.88
393.22	1486.68
390.10	2499.33
387.02	1347.61
384.00	3688.17
381.02	3564.06
378.09	3576.43
375.21	3310.21
372.36	2855.93
369.56	2126.90
366.81	1443.07
364.09	2576.84
361.41	2392.50
358.77	2786.63
356.17	2307.16
353.61	1814.75
351.09	2491.07
348.60	842.92
346.14	1308.68
343.72	1451.36
341.33	2459.29
338.98	1902.67
336.66	3110.31
334.37	2222.70
332.11	1298.98
329.88	2276.86
327.68	2418.24
325.51	2117.21
323.37	2256.97
321.25	2244.56
319.17	2685.11
317.11	2537.49
315.08	1315.11
313.07	2744.52
311.09	3526.96
309.13	2317.10
307.20	2805.72
305.29	2432.33
303.41	1943.68
301.55	2752.93
